2024-01-12 07:03:11,120 : INFO : Checking for updates to resources.json in case models have been updated.  Note: this behavior can be turned off with download_method=None or download_method=DownloadMethod.REUSE_RESOURCES
2024-01-12 07:03:12,531 : INFO : Loading these models for language: en (English):
============================================
| Processor    | Package                   |
--------------------------------------------
| tokenize     | combined                  |
| mwt          | combined                  |
| pos          | combined_charlm           |
| lemma        | combined_nocharlm         |
| constituency | ptb3-revised_charlm       |
| depparse     | combined_charlm           |
| sentiment    | sstplus                   |
| ner          | ontonotes-ww-multi_charlm |
============================================

2024-01-12 07:03:12,532 : INFO : Using device: cpu
2024-01-12 07:03:12,532 : INFO : Loading: tokenize
2024-01-12 07:03:12,788 : INFO : Loading: mwt
2024-01-12 07:03:12,810 : INFO : Loading: pos
2024-01-12 07:03:13,139 : INFO : Loading: lemma
2024-01-12 07:03:13,284 : INFO : Loading: constituency
2024-01-12 07:03:13,757 : INFO : Loading: depparse
2024-01-12 07:03:14,027 : INFO : Loading: sentiment
2024-01-12 07:03:14,310 : INFO : Loading: ner
2024-01-12 07:03:14,826 : INFO : Done loading processors!
2024-01-12 09:26:39,495 : WARNING : No results for [valproic acid therapy], Retry [acid therapy]
2024-01-12 09:26:42,734 : WARNING : No results for [high cumulative doses], Retry [cumulative doses]
2024-01-12 09:26:43,348 : WARNING : No results for [cumulative doses], Retry [doses]
2024-01-12 09:26:45,560 : WARNING : No results for [the new anticancer drug gemcitabine], Retry [new anticancer drug gemcitabine]
2024-01-12 09:26:46,277 : WARNING : No results for [new anticancer drug gemcitabine], Retry [anticancer drug gemcitabine]
2024-01-12 09:26:46,926 : WARNING : No results for [anticancer drug gemcitabine], Retry [drug gemcitabine]
2024-01-12 09:26:49,529 : WARNING : No results for [unilateral gingival hyperplasia], Retry [gingival hyperplasia]
2024-01-12 09:26:54,171 : WARNING : No results for [The neurotoxicity], Retry [neurotoxicity]
2024-01-12 09:27:00,635 : WARNING : No results for [severe necrotizing pancreatitis], Retry [necrotizing pancreatitis]
2024-01-12 09:27:07,887 : WARNING : No results for [fatal acute encephalopathy], Retry [acute encephalopathy]
2024-01-12 09:27:09,606 : WARNING : No results for [calcium hopantenate], Retry [hopantenate]
2024-01-12 09:27:12,021 : WARNING : No results for [other neurological signs], Retry [neurological signs]
2024-01-12 09:27:15,615 : WARNING : No results for [natural interferon alpha administration], Retry [interferon alpha administration]
2024-01-12 09:27:16,413 : WARNING : No results for [interferon alpha administration], Retry [alpha administration]
2024-01-12 09:27:19,123 : WARNING : No results for [amphotericin B therapy], Retry [B therapy]
2024-01-12 09:27:21,663 : WARNING : No results for [therapeutic intravenous iron sucrose infusion], Retry [intravenous iron sucrose infusion]
2024-01-12 09:27:22,323 : WARNING : No results for [intravenous iron sucrose infusion], Retry [iron sucrose infusion]
2024-01-12 09:27:23,961 : WARNING : No results for [general fatigue], Retry [fatigue]
2024-01-12 09:27:25,573 : WARNING : No results for [a slight fever], Retry [slight fever]
2024-01-12 09:27:26,170 : WARNING : No results for [slight fever], Retry [fever]
2024-01-12 09:27:27,892 : WARNING : No results for [cyanamide treatment], Retry [treatment]
2024-01-12 09:27:29,709 : WARNING : No results for [an anaphylactic reaction], Retry [anaphylactic reaction]
2024-01-12 09:27:32,014 : WARNING : No results for [the data], Retry [data]
2024-01-12 09:27:33,785 : WARNING : No results for [gold - salt nephropathy], Retry [- salt nephropathy]
2024-01-12 09:27:35,563 : WARNING : No results for [the incident antigen], Retry [incident antigen]
2024-01-12 09:27:39,203 : WARNING : No results for [her symptomatology], Retry [symptomatology]
2024-01-12 09:27:40,911 : WARNING : No results for [her eosinophilia], Retry [eosinophilia]
2024-01-12 09:27:43,520 : WARNING : No results for [severe acyclovir], Retry [acyclovir]
2024-01-12 09:27:46,085 : WARNING : No results for [central nervous system side effects], Retry [nervous system side effects]
2024-01-12 09:27:46,772 : WARNING : No results for [nervous system side effects], Retry [system side effects]
2024-01-12 09:27:47,553 : WARNING : No results for [system side effects], Retry [side effects]
2024-01-12 09:27:50,187 : WARNING : No results for [Delayed bowel injury], Retry [bowel injury]
2024-01-12 09:27:51,784 : WARNING : No results for [chromic phosphate administration], Retry [phosphate administration]
2024-01-12 09:27:53,396 : WARNING : No results for [fatal perhexiline maleate liver injury], Retry [perhexiline maleate liver injury]
2024-01-12 09:27:54,047 : WARNING : No results for [perhexiline maleate liver injury], Retry [maleate liver injury]
2024-01-12 09:27:55,444 : WARNING : No results for [interstitial hypoxaemiant pneumonitis], Retry [hypoxaemiant pneumonitis]
2024-01-12 09:27:56,055 : WARNING : No results for [hypoxaemiant pneumonitis], Retry [pneumonitis]
2024-01-12 09:27:58,633 : WARNING : No results for [the LEOPARD syndrome], Retry [LEOPARD syndrome]
2024-01-12 09:28:00,211 : WARNING : No results for [a rare congenital disorder], Retry [rare congenital disorder]
2024-01-12 09:28:00,879 : WARNING : No results for [rare congenital disorder], Retry [congenital disorder]
2024-01-12 09:28:02,798 : WARNING : No results for [carbamazepine induced pancreatitis], Retry [induced pancreatitis]
2024-01-12 09:28:06,315 : WARNING : No results for [vitro hemodialysis clearance], Retry [hemodialysis clearance]
2024-01-12 09:28:06,952 : WARNING : No results for [hemodialysis clearance], Retry [clearance]
2024-01-12 09:28:11,528 : WARNING : No results for [immune hemolysis], Retry [hemolysis]
2024-01-12 09:28:16,079 : WARNING : No results for [the arrhythmia], Retry [arrhythmia]
2024-01-12 09:28:17,686 : WARNING : No results for [Proton MRS examination], Retry [MRS examination]
2024-01-12 09:28:18,303 : WARNING : No results for [MRS examination], Retry [examination]
2024-01-12 09:28:20,103 : WARNING : No results for [a persistent lactate elevation], Retry [persistent lactate elevation]
2024-01-12 09:28:20,855 : WARNING : No results for [persistent lactate elevation], Retry [lactate elevation]
2024-01-12 09:28:22,556 : WARNING : No results for [metronidazole treatment], Retry [treatment]
2024-01-12 09:28:25,974 : WARNING : No results for [associated narrowing], Retry [narrowing]
2024-01-12 09:28:28,482 : WARNING : No results for [high - lipase pancreatin therapy], Retry [- lipase pancreatin therapy]
2024-01-12 09:28:29,215 : WARNING : No results for [- lipase pancreatin therapy], Retry [lipase pancreatin therapy]
2024-01-12 09:28:29,889 : WARNING : No results for [lipase pancreatin therapy], Retry [pancreatin therapy]
2024-01-12 09:28:30,614 : WARNING : No results for [pancreatin therapy], Retry [therapy]
2024-01-12 09:28:32,500 : WARNING : No results for [the Naranjo probability scale], Retry [Naranjo probability scale]
2024-01-12 09:28:33,241 : WARNING : No results for [Naranjo probability scale], Retry [probability scale]
2024-01-12 09:28:45,730 : WARNING : No results for [Fatal radiation myelopathy], Retry [radiation myelopathy]
2024-01-12 09:28:47,396 : WARNING : No results for [high - dose busulfan], Retry [- dose busulfan]
2024-01-12 09:28:48,976 : WARNING : No results for [melphalan chemotherapy], Retry [chemotherapy]
2024-01-12 09:28:52,591 : WARNING : No results for [200 mg TCA], Retry [mg TCA]
2024-01-12 09:28:54,838 : WARNING : No results for [cortisol and ACTH concentrations], Retry [and ACTH concentrations]
2024-01-12 09:28:55,498 : WARNING : No results for [and ACTH concentrations], Retry [ACTH concentrations]
2024-01-12 09:28:56,139 : WARNING : No results for [ACTH concentrations], Retry [concentrations]
2024-01-12 09:28:58,736 : WARNING : No results for [TCA concentrations], Retry [concentrations]
2024-01-12 09:29:04,167 : WARNING : No results for [an overwhelming hepatic necrosis], Retry [overwhelming hepatic necrosis]
2024-01-12 09:29:04,786 : WARNING : No results for [overwhelming hepatic necrosis], Retry [hepatic necrosis]
2024-01-12 09:29:06,515 : WARNING : No results for [life - threatening anaphylaxis], Retry [- threatening anaphylaxis]
2024-01-12 09:29:07,989 : WARNING : No results for [Increlex therapy], Retry [therapy]
2024-01-12 09:29:11,797 : WARNING : No results for [cicatrical entropion], Retry [entropion]
2024-01-12 09:29:14,315 : WARNING : No results for [chronic HCV], Retry [HCV]
2024-01-12 09:29:25,402 : WARNING : No results for [Lamotrigine toxicity], Retry [toxicity]
2024-01-12 09:29:28,015 : WARNING : No results for [Intra - neural ceroid - like pigment], Retry [- neural ceroid - like pigment]
2024-01-12 09:29:28,725 : WARNING : No results for [- neural ceroid - like pigment], Retry [neural ceroid - like pigment]
2024-01-12 09:29:29,354 : WARNING : No results for [neural ceroid - like pigment], Retry [ceroid - like pigment]
2024-01-12 09:29:29,986 : WARNING : No results for [ceroid - like pigment], Retry [- like pigment]
2024-01-12 09:29:40,715 : WARNING : No results for [PTU withdrawal], Retry [withdrawal]
2024-01-12 09:29:43,371 : WARNING : No results for [azathioprine treatment], Retry [treatment]
2024-01-12 09:29:49,694 : WARNING : No results for [intense livedo reticularis], Retry [livedo reticularis]
2024-01-12 09:29:51,942 : WARNING : No results for [an adjuvant therapy], Retry [adjuvant therapy]
2024-01-12 09:29:57,462 : WARNING : No results for [a sustained monomorphic ventricular tachycardia], Retry [sustained monomorphic ventricular tachycardia]
2024-01-12 09:30:00,049 : WARNING : No results for [severe acute hepatitis], Retry [acute hepatitis]
2024-01-12 09:30:03,707 : WARNING : No results for [hepatic reactions], Retry [reactions]
2024-01-12 09:30:05,386 : WARNING : No results for [this drug], Retry [drug]
2024-01-12 09:30:08,169 : WARNING : No results for [caffeine intoxication], Retry [intoxication]
2024-01-12 09:30:14,158 : WARNING : No results for [imatinib therapy], Retry [therapy]
2024-01-12 09:30:16,101 : WARNING : No results for [Prior neurologic illness], Retry [neurologic illness]
2024-01-12 09:30:16,851 : WARNING : No results for [neurologic illness], Retry [illness]
2024-01-12 09:30:18,483 : WARNING : No results for [CNS insult], Retry [insult]
2024-01-12 09:30:19,745 : WARNING : No results for [neurotoxicity of lithium], Retry [lithium]
2024-01-12 09:30:22,370 : WARNING : No results for [omeprazole treatment], Retry [treatment]
2024-01-12 09:30:27,567 : WARNING : No results for [pulmonary parenchymal involvement], Retry [parenchymal involvement]
2024-01-12 09:30:35,711 : WARNING : No results for [The pulmonary toxicity], Retry [pulmonary toxicity]
2024-01-12 09:30:38,252 : WARNING : No results for [a newly described adverse event], Retry [newly described adverse event]
2024-01-12 09:30:38,882 : WARNING : No results for [newly described adverse event], Retry [described adverse event]
2024-01-12 09:30:40,377 : WARNING : No results for [long - term itraconazole therapy], Retry [- term itraconazole therapy]
2024-01-12 09:30:41,143 : WARNING : No results for [- term itraconazole therapy], Retry [term itraconazole therapy]
2024-01-12 09:30:45,643 : WARNING : No results for [mediastinal T - cell lymphoma], Retry [T - cell lymphoma]
2024-01-12 09:30:51,733 : WARNING : No results for [gold salt treatment], Retry [salt treatment]
2024-01-12 09:30:52,295 : WARNING : No results for [salt treatment], Retry [treatment]
2024-01-12 09:30:54,911 : WARNING : No results for [severe aplastic anemia], Retry [aplastic anemia]
2024-01-12 09:30:57,571 : WARNING : No results for [severe restrictive ventilatory defect], Retry [restrictive ventilatory defect]
2024-01-12 09:30:59,274 : WARNING : No results for [Anaphylactoid shock], Retry [shock]
2024-01-12 09:31:01,882 : WARNING : No results for [anuric renal failure], Retry [renal failure]
2024-01-12 09:31:07,397 : WARNING : No results for [GI upset], Retry [upset]
2024-01-12 09:31:10,101 : WARNING : No results for [mild sedation], Retry [sedation]
2024-01-12 09:31:12,778 : WARNING : No results for [a falx meningioma], Retry [falx meningioma]
2024-01-12 09:31:13,401 : WARNING : No results for [falx meningioma], Retry [meningioma]
2024-01-12 09:31:15,009 : WARNING : No results for [low - dose aspirin], Retry [- dose aspirin]
2024-01-12 09:31:18,507 : WARNING : No results for [erlotinib - induced ILD], Retry [- induced ILD]
2024-01-12 09:31:19,161 : WARNING : No results for [- induced ILD], Retry [induced ILD]
2024-01-12 09:31:19,809 : WARNING : No results for [induced ILD], Retry [ILD]
2024-01-12 09:31:21,367 : WARNING : No results for [Severe hyperkalemia], Retry [hyperkalemia]
2024-01-12 09:31:30,293 : WARNING : No results for [sicca complex], Retry [complex]
2024-01-12 09:31:39,498 : WARNING : No results for [a chronic transdermal fentanyl treatment], Retry [chronic transdermal fentanyl treatment]
2024-01-12 09:31:40,149 : WARNING : No results for [chronic transdermal fentanyl treatment], Retry [transdermal fentanyl treatment]
2024-01-12 09:31:40,784 : WARNING : No results for [transdermal fentanyl treatment], Retry [fentanyl treatment]
2024-01-12 09:31:41,480 : WARNING : No results for [fentanyl treatment], Retry [treatment]
2024-01-12 09:31:43,138 : WARNING : No results for [sciatic pain syndrome], Retry [pain syndrome]
2024-01-12 09:31:44,720 : WARNING : No results for [chronic , watery diarrhea], Retry [, watery diarrhea]
2024-01-12 09:31:45,304 : WARNING : No results for [, watery diarrhea], Retry [watery diarrhea]
2024-01-12 09:31:45,891 : WARNING : No results for [watery diarrhea], Retry [diarrhea]
2024-01-12 09:31:47,537 : WARNING : No results for [Helicobacter pylori eradication therapy], Retry [pylori eradication therapy]
2024-01-12 09:31:48,170 : WARNING : No results for [pylori eradication therapy], Retry [eradication therapy]
2024-01-12 09:31:50,749 : WARNING : No results for [lansoprazole monotherapy], Retry [monotherapy]
2024-01-12 09:32:00,526 : WARNING : No results for [ranibizumab intravitreally], Retry [intravitreally]
2024-01-12 09:32:02,102 : WARNING : No results for [Long - term treatment], Retry [- term treatment]
2024-01-12 09:32:02,709 : WARNING : No results for [- term treatment], Retry [term treatment]
2024-01-12 09:32:03,285 : WARNING : No results for [term treatment], Retry [treatment]
2024-01-12 09:32:07,874 : WARNING : No results for [epidural triamcinolone injections], Retry [triamcinolone injections]
2024-01-12 09:32:13,369 : WARNING : No results for [the agent], Retry [agent]
2024-01-12 09:32:23,772 : WARNING : No results for [severe hemodynamic deterioration], Retry [hemodynamic deterioration]
2024-01-12 09:32:24,562 : WARNING : No results for [hemodynamic deterioration], Retry [deterioration]
2024-01-12 09:32:26,234 : WARNING : No results for [systemic hypotension], Retry [hypotension]
2024-01-12 09:32:29,688 : WARNING : No results for [MR findings], Retry [findings]
2024-01-12 09:32:33,168 : WARNING : No results for [induced CNS abnormalities], Retry [CNS abnormalities]
2024-01-12 09:32:33,814 : WARNING : No results for [CNS abnormalities], Retry [abnormalities]
2024-01-12 09:32:36,820 : WARNING : No results for [few extrapyramidal symptoms], Retry [extrapyramidal symptoms]
2024-01-12 09:32:38,362 : WARNING : No results for [a treatment drug], Retry [treatment drug]
2024-01-12 09:32:39,939 : WARNING : No results for [severe tardive dyskinesia], Retry [tardive dyskinesia]
2024-01-12 09:32:43,472 : WARNING : No results for [nitrous oxide anesthesia], Retry [oxide anesthesia]
2024-01-12 09:32:44,052 : WARNING : No results for [oxide anesthesia], Retry [anesthesia]
2024-01-12 09:32:47,621 : WARNING : No results for [a cardiac transplant recipient], Retry [cardiac transplant recipient]
2024-01-12 09:32:48,213 : WARNING : No results for [cardiac transplant recipient], Retry [transplant recipient]
2024-01-12 09:32:54,708 : WARNING : No results for [carbamazepine administration], Retry [administration]
2024-01-12 09:33:03,574 : WARNING : No results for [The present study], Retry [present study]
2024-01-12 09:33:04,154 : WARNING : No results for [present study], Retry [study]
2024-01-12 09:33:06,045 : WARNING : No results for [unusual weight fluctuation], Retry [weight fluctuation]
2024-01-12 09:33:08,725 : WARNING : No results for [psychotropic treatment], Retry [treatment]
2024-01-12 09:33:13,216 : WARNING : No results for [carboplatin hypersensitivity], Retry [hypersensitivity]
2024-01-12 09:33:17,897 : WARNING : No results for [The azathioprine dose], Retry [azathioprine dose]
2024-01-12 09:33:27,430 : WARNING : No results for [The clinical symptoms], Retry [clinical symptoms]
2024-01-12 09:33:29,023 : WARNING : No results for [gastric mucosa foveolar hyperplasia], Retry [mucosa foveolar hyperplasia]
2024-01-12 09:33:29,663 : WARNING : No results for [mucosa foveolar hyperplasia], Retry [foveolar hyperplasia]
2024-01-12 09:33:31,271 : WARNING : No results for [long - term PGE1 therapy], Retry [- term PGE1 therapy]
